Nom Centreon,CRITCAL,CRITICAL,CRITICAL1,CRITICAL15,CRITICAL5,DISK,WARNING,WARNING1,WARNING15,WARNING5
EENVD-EWM01,,150,,,,,95,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,free<=100M,,,,C:,free<=999M,,,
EENVD-EWM01,,none,,,,D:,free<= 10%,,,
EENVD-EWM01,,none,,,,I:,free<=10%,,,
EENVD-EWM01,,none,,,,K:,free<=10%,,,
EENVD-EWM01,,none,,,,T:,free<=10%,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
pcyyyx9j,,1:1,,,,,1:1,,,
pcyyyx9j,,1:1,,,,,1:1,,,
pcyyyx9j,,1:1,,,,,1:1,,,
pcyyyx9j,,:,,,,,:,,,
pcyyyx9j,,1:,,,,,1:,,,
pcyyyx9j,,1:,,,,,1:,,,
pcyyyx9j,,1:,,,,,1:,,,
pcyyyx9j,,2:2,,,,,2:2,,,
pcyyyx9j,,1:2,,,,,1:2,,,
pcyyyx9j,,1:2,,,,,1:2,,,
pcyyyx9j,,1:1,,,,,1:1,,,
pcyyyx9j,,1:,,,,,1:,,,
pcyyyx9j,,1:,,,,,1:,,,
pcyyyx9j,,99,,,,/rman/noeyyxca-NAS,95,,,
pcyyyx9j,,99,,,,/usr/sap/appHZ0/110,85,,,
pcyyyx9j,,99,,,,/usr/sap/appHZ6/110,85,,,
pcyyyx9j,,150,,,,,80,,,
pcyyyx9j,,,,,,,,,,
pcyyyx9k,,150,,,,,95,,,
pcyyyx9k,,,,,,,,,,
pcyyyx9k,,99,,,,/,85,,,
pcyyyx9k,,99,,,,/SAUVERMAN,85,,,
pcyyyx9k,,99,,,,/admin,80,,,
pcyyyx9k,,99,,,,/appli/int,80,,,
pcyyyx9k,,99,,,,/appli/oraarch,80,,,
pcyyyx9k,,99,,,,/appli/oractl01/EDT_SAS,80,,,
pcyyyx9k,,99,,,,/appli/oractl01/INF,80,,,
pcyyyx9k,,99,,,,/appli/oractl01/META_MG,80,,,
pcyyyx9k,,99,,,,/appli/oractl01/REF_DATA,80,,,
pcyyyx9k,,99,,,,/appli/oractl02/EDT_SAS,80,,,
pcyyyx9k,,99,,,,/appli/oractl02/INF,80,,,
pcyyyx9k,,99,,,,/appli/oractl02/META_MG,80,,,
pcyyyx9k,,99,,,,/appli/oractl02/REF_DATA,80,,,
pcyyyx9k,,99,,,,/appli/oradata01/EDT_SAS,90,,,
pcyyyx9k,,99,,,,/appli/oradata01/INF,95,,,
pcyyyx9k,,99,,,,/appli/oradata01/META_MG,80,,,
pcyyyx9k,,99,,,,/appli/oradata01/REF_DATA,80,,,
pcyyyx9k,,99,,,,/appli/oradata02/EDT_SAS,90,,,
pcyyyx9k,,99,,,,/appli/oradata02/INF,90,,,
pcyyyx9k,,99,,,,/appli/oradata02/META_MG,80,,,
pcyyyx9k,,99,,,,/appli/oradata02/REF_DATA,80,,,
pcyyyx9k,,99,,,,/appli/oradata03/INF,80,,,
pcyyyx9k,,99,,,,/appli/oraredolog01/EDT_SAS,80,,,
pcyyyx9k,,99,,,,/appli/oraredolog01/INF,80,,,
pcyyyx9k,,99,,,,/appli/oraredolog01/META_MG,80,,,
pcyyyx9k,,99,,,,/appli/oraredolog01/REF_DATA,80,,,
pcyyyx9k,,99,,,,/appli/oraredolog02/EDT_SAS,80,,,
pcyyyx9k,,99,,,,/appli/oraredolog02/INF,80,,,
pcyyyx9k,,99,,,,/appli/oraredolog02/META_MG,80,,,
pcyyyx9k,,99,,,,/appli/oraredolog02/REF_DATA,80,,,
pcyyyx9k,,99,,,,/appli/pcent101,80,,,
pcyyyx9k,,99,,,,/appli/simm,80,,,
pcyyyx9k,,99,,,,/appli/ssie7,85,,,
pcyyyx9k,,99,,,,/cloudctl,80,,,
pcyyyx9k,,99,,,,/controlm/agt_8.0.00,80,,,
pcyyyx9k,,99,,,,/controlm/agt_8.0.00/ctm/sysout,80,,,
pcyyyx9k,,99,,,,/exploit,80,,,
pcyyyx9k,,99,,,,/exportbase,80,,,
pcyyyx9k,,99,,,,/home,95,,,
pcyyyx9k,,:,,,,/home/oracle,:,,,
pcyyyx9k,,99,,,,/home/perfadm,80,,,
pcyyyx9k,,99,,,,/home/simm,80,,,
pcyyyx9k,,99,,,,/legato,80,,,
pcyyyx9k,,99,,,,/log,80,,,
pcyyyx9k,,99,,,,/log/simm,80,,,
pcyyyx9k,,99,,,,/logiciels,80,,,
pcyyyx9k,,99,,,,/logiciels/pcent101,98,,,
pcyyyx9k,,99,,,,/opt,80,,,
pcyyyx9k,,:,,,,/oracle,:,,,
pcyyyx9k,,:,,,,/oracle/client/92x_64,:,,,
pcyyyx9k,,:,,,,/oracle/diag,:,,,
pcyyyx9k,,:,,,,/oracle/oradb/11.2.0,:,,,
pcyyyx9k,,:,,,,/oracle/stage/920_64,:,,,
pcyyyx9k,,99,,,,/outillage,80,,,
pcyyyx9k,,99,,,,/outillage/oi2centagent,85,,,
pcyyyx9k,,99,,,,/outillage/patrol,80,,,
pcyyyx9k,,99,,,,/rman/pcyyyx9k,80,,,
pcyyyx9k,,99,,,,/sauve,85,,,
pcyyyx9k,,99,,,,/sicpro,85,,,
pcyyyx9k,,99,,,,/sicproreprise,85,,,
pcyyyx9k,,99,,,,/ssie7,85,,,
pcyyyx9k,,99,,,,/teledist,80,,,
pcyyyx9k,,99,,,,/tivoli/lcf,85,,,
pcyyyx9k,,99,,,,/tmp,95,,,
pcyyyx9k,,99,,,,/usr,95,,,
pcyyyx9k,,99,,,,/usr/java14_64,80,,,
pcyyyx9k,,99,,,,/usr/sap,80,,,
pcyyyx9k,,99,,,,/usr/sap/put,80,,,
pcyyyx9k,,99,,,,/usr/sap/trans,80,,,
pcyyyx9k,,99,,,,/var,85,,,
pcyyyx9k,,99,,,,/var/outillage,80,,,
pcyyyx9k,,99,,,,/var/tmp,80,,,
pcyyyx9k,,,,,,,,,,
pcyyyx9k,,,,,,,,,,
pcyyyx9k,,,,,,,,,,
pcyyyx9k,,2:2,,,,,2:2,,,
pcyyyx9k,,1:49,,,,,1:49,,,
pcyyyx9k,,1:1,,,,,1:1,,,
pcyyyx9k,,4:9,,,,,4:9,,,
pcyyyx9k,,1:1,,,,,1:1,,,
pcyyyx9k,,1:1,,,,,1:1,,,
pcyyyx9k,,1:100,,,,,1:100,,,
pcyyyx9k,,1:1,,,,,1:1,,,
pcyyyx9k,,1:1,,,,,1:1,,,
pcyyyx9k,,1:1,,,,,1:1,,,
pcyyyx9k,,:,,,,,:,,,
pcyyyx9k,,1:,,,,,1:,,,
pcyyyx9k,,1:,,,,,1:,,,
pcyyyx9k,,1:,,,,,1:,,,
pcyyyx9k,,0:2,,,,,0:2,,,
pcyyyx9k,,0:2,,,,,0:2,,,
pcyyyx9k,,0:2,,,,,0:2,,,
pcyyyx9k,,1:1,,,,,1:1,,,
pcyyyx9k,,1:,,,,,1:,,,
pcyyyx9k,,1:,,,,,1:,,,
pcyyyx9k,,150,,,,,80,,,
pcyyyx9k,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,150,,,,,95,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,99,,,,/,85,,,
pcyyyx9p,,99,,,,/DISPOS,85,,,
pcyyyx9p,,99,,,,/OmniVision,85,,,
pcyyyx9p,,99,,,,/admin,85,,,
pcyyyx9p,,99,,,,/appli/OmniVision/investigation,85,,,
pcyyyx9p,,99,,,,/appli/cft,85,,,
pcyyyx9p,,99,,,,/appli/db2,85,,,
pcyyyx9p,,99,,,,/appli/int,85,,,
pcyyyx9p,,99,,,,/appli/mersi3,85,,,
pcyyyx9p,,99,,,,/appli/oraarch/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oraarch/INF,85,,,
pcyyyx9p,,99,,,,/appli/oraarch/REF_DATA,85,,,
pcyyyx9p,,99,,,,/appli/oractl01/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oractl01/INF,85,,,
pcyyyx9p,,99,,,,/appli/oractl01/REF_DATA,85,,,
pcyyyx9p,,99,,,,/appli/oractl02/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oractl02/INF,85,,,
pcyyyx9p,,99,,,,/appli/oractl02/REF_DATA,85,,,
pcyyyx9p,,99,,,,/appli/oradata01/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oradata01/INF,85,,,
pcyyyx9p,,99,,,,/appli/oradata01/REF_DATA,85,,,
pcyyyx9p,,99,,,,/appli/oradata02/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oradata02/INF,85,,,
pcyyyx9p,,99,,,,/appli/oradata02/REF_DATA,85,,,
pcyyyx9p,,99,,,,/appli/oradata03/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oradata03/INF,85,,,
pcyyyx9p,,99,,,,/appli/oradata03/REF_DATA,85,,,
pcyyyx9p,,99,,,,/appli/oradata04/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oraredolog01/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oraredolog01/INF,85,,,
pcyyyx9p,,99,,,,/appli/oraredolog01/REF_DATA,85,,,
pcyyyx9p,,99,,,,/appli/oraredolog02/EDT_SAS,85,,,
pcyyyx9p,,99,,,,/appli/oraredolog02/INF,85,,,
pcyyyx9p,,99,,,,/appli/oraredolog02/REF_DATA,85,,,
pcyyyx9p,,99,,,,/appli/pcent101,85,,,
pcyyyx9p,,99,,,,/appli/pcent195,85,,,
pcyyyx9p,,99,,,,/appli/simm,85,,,
pcyyyx9p,,99,,,,/appli/ssie7,85,,,
pcyyyx9p,,99,,,,/cft/2.4.1,85,,,
pcyyyx9p,,99,,,,/cft/cft_2.3.0,85,,,
pcyyyx9p,,99,,,,/cft/mersi,85,,,
pcyyyx9p,,99,,,,/cloudctl,85,,,
pcyyyx9p,,99,,,,/controlm/agt_8.0.00,85,,,
pcyyyx9p,,99,,,,/controlm/agt_8.0.00/ctm/sysout,85,,,
pcyyyx9p,,99,,,,/dump/simm,85,,,
pcyyyx9p,,99,,,,/exploit,85,,,
pcyyyx9p,,99,,,,/home,95,,,
pcyyyx9p,,99,,,,/home/admsip,85,,,
pcyyyx9p,,99,,,,/home/cft,85,,,
pcyyyx9p,,99,,,,/home/db2cl64,85,,,
pcyyyx9p,,99,,,,/home/db2client,85,,,
pcyyyx9p,,90,,,,/home/oracle,80,,,
pcyyyx9p,,99,,,,/home/pcent195,85,,,
pcyyyx9p,,99,,,,/home/perfadm,85,,,
pcyyyx9p,,99,,,,/home/simm,85,,,
pcyyyx9p,,99,,,,/legato,85,,,
pcyyyx9p,,99,,,,/log,85,,,
pcyyyx9p,,99,,,,/log/db2,85,,,
pcyyyx9p,,99,,,,/log/simm,85,,,
pcyyyx9p,,99,,,,/logiciels/OmniVision,85,,,
pcyyyx9p,,99,,,,/logiciels/pcent101,85,,,
pcyyyx9p,,99,,,,/logiciels/pcent195,85,,,
pcyyyx9p,,99,,,,/mersi3,85,,,
pcyyyx9p,,99,,,,/networker/nsr_7.1,85,,,
pcyyyx9p,,99,,,,/opt,85,,,
pcyyyx9p,,90,,,,/oracle,80,,,
pcyyyx9p,,90,,,,/oracle/client/11x_64,80,,,
pcyyyx9p,,90,,,,/oracle/diag,80,,,
pcyyyx9p,,90,,,,/oracle/ora_10.2.0,80,,,
pcyyyx9p,,90,,,,/oracle/oradb/11.2.0,80,,,
pcyyyx9p,,90,,,,/oracle/stage/112_64,80,,,
pcyyyx9p,,99,,,,/outillage,85,,,
pcyyyx9p,,99,,,,/outillage/oi2centagent,85,,,
pcyyyx9p,,99,,,,/outillage/patrol,85,,,
pcyyyx9p,,99,,,,/rman/noeyyxca,95,,,
pcyyyx9p,,99,,,,/rman/pcyyyx9p,85,,,
pcyyyx9p,,99,,,,/ssie7,85,,,
pcyyyx9p,,99,,,,/teledist,85,,,
pcyyyx9p,,99,,,,/tivoli/lcf,85,,,
pcyyyx9p,,99,,,,/tmp,95,,,
pcyyyx9p,,99,,,,/tmp_app/simm,85,,,
pcyyyx9p,,99,,,,/usr,95,,,
pcyyyx9p,,99,,,,/usr/sap/appHO0,95,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,99,,,,/usr/sap/appHO6,95,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,99,,,,/var,85,,,
pcyyyx9p,,99,,,,/var/outillage,85,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p,,2:2,,,,,2:2,,,
pcyyyx9p,,1:49,,,,,1:49,,,
pcyyyx9p,,1:1,,,,,1:1,,,
pcyyyx9p,,5:5,,,,,5:5,,,
pcyyyx9p,,1:1,,,,,1:1,,,
pcyyyx9p,,1:1,,,,,1:1,,,
pcyyyx9p,,1:100,,,,,1:100,,,
pcyyyx9p,,1:1,,,,,1:1,,,
pcyyyx9p,,1:1,,,,,1:1,,,
pcyyyx9p,,1:1,,,,,1:1,,,
pcyyyx9p,,1:1,,,,,1:1,,,
pcyyyx9p,,1:,,,,,1:,,,
pcyyyx9p,,1:,,,,,1:,,,
pcyyyx9p,,1:,,,,,1:,,,
pcyyyx9p,,2:2,,,,,2:2,,,
pcyyyx9p,,1:2,,,,,1:2,,,
pcyyyx9p,,1:2,,,,,1:2,,,
pcyyyx9p,,1:1,,,,,1:1,,,
pcyyyx9p,,1:,,,,,1:,,,
pcyyyx9p,,1:,,,,,1:,,,
pcyyyx9p,,1:,,,,,1:,,,
pcyyyx9p,,99,,,,/rman/noeyyxca-NAS,95,,,
pcyyyx9p,,95,,,,/usr/sap/appHO8,85,,,
pcyyyx9p,,150,,,,,80,,,
pcyyyx9p,,,,,,,,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,5000,,,,,1000,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,95,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,,,,
pcyyyx9p_DB_Oracle_EDT_SAS,,,,,,,,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,,,,
pcyyyx9p_DB_Oracle_INF,,5000,,,,,1000,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,90,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,95,,,
pcyyyx9p_DB_Oracle_INF,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_INF,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_INF,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_INF,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_INF,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_INF,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,,,,
pcyyyx9p_DB_Oracle_INF,,,,,,,,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,,,,
pcyyyx9p_DB_Oracle_REF_DATA,,5000,,,,,1000,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,90,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,95,,,
pcyyyx9p_DB_Oracle_REF_DATA,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_REF_DATA,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_REF_DATA,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_REF_DATA,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_REF_DATA,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_REF_DATA,,98,,,,,90,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,,,,
pcyyyx9p_DB_Oracle_REF_DATA,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,150,,,,,95,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,99,,,,/,85,,,
pcyyyxa1,,99,,,,/OmniVision,90,,,
pcyyyxa1,,99,,,,/WebToolBox,85,,,
pcyyyxa1,,99,,,,/admin,85,,,
pcyyyxa1,,99,,,,/appli,90,,,
pcyyyxa1,,90,,,,/appli/FLX,90,,,
pcyyyxa1,,90,,,,/appli/FLX/app-CDX/mco/data,90,,,
pcyyyxa1,,99,,,,/appli/OmniVision/investigation,85,,,
pcyyyxa1,,99,,,,/appli/exp,90,,,
pcyyyxa1,,99,,,,/appli/mersi3,90,,,
pcyyyxa1,,90,,,,/appli/oracle/CDX/oraarch,90,,,
pcyyyxa1,,97.5,,,,/appli/oracle/CDX/oractl01,95,,,
pcyyyxa1,,95,,,,/appli/oracle/CDX/oractl02,95,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata02,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata03,96,,,
pcyyyxa1,,99,,,,/appli/oracle/CDX/oradata05,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata07,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata08,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata09,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata10,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata11,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata12,98,,,
pcyyyxa1,,99,,,,/appli/oracle/CDX/oradata14,96,,,
pcyyyxa1,,99,,,,/appli/oracle/CDX/oradata17,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata19,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata20,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata21,96,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata23,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata24,98,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata25,96,,,
pcyyyxa1,,98,,,,/appli/oracle/CDX/oradata26,96,,,
pcyyyxa1,,99,,,,/appli/oracle/CDX/oradata28,98,,,
pcyyyxa1,,99,,,,/appli/oracle/CDX/oradata29,98,,,
pcyyyxa1,,95,,,,/appli/oracle/CDX/orafra,90,,,
pcyyyxa1,,95,,,,/appli/oracle/CDX/oraredolog01,95,,,
pcyyyxa1,,95,,,,/appli/oracle/CDX/oraredolog02,95,,,
pcyyyxa1,,95,,,,/appli/oracle/CDX/oraredolog03,95,,,
pcyyyxa1,,95,,,,/appli/oracle/CDX/oraredolog04,95,,,
pcyyyxa1,,95,,,,/appli/oracle/INFFLX/oractl01,95,,,
pcyyyxa1,,95,,,,/appli/oracle/INFFLX/oractl02,95,,,
pcyyyxa1,,95,,,,/appli/oracle/INFFLX/oradata01,95,,,
pcyyyxa1,,95,,,,/appli/oracle/INFFLX/oradata05,95,,,
pcyyyxa1,,95,,,,/appli/oracle/INFFLX/oradata06,95,,,
pcyyyxa1,,95,,,,/appli/oracle/INFFLX/oradata07,95,,,
pcyyyxa1,,95,,,,/appli/oracle/INFFLX/oraredolog01,95,,,
pcyyyxa1,,95,,,,/appli/oracle/INFFLX/oraredolog02,95,,,
pcyyyxa1,,99,,,,/appli/pcent101,85,,,
pcyyyxa1,,90,,,,/appli/rman/CDX/svg1/FS1,90,,,
pcyyyxa1,,90,,,,/appli/rman/CDX/svg1/FS2,90,,,
pcyyyxa1,,90,,,,/appli/rman/CDX/svg1/FS3,90,,,
pcyyyxa1,,99,,,,/appli/rman/CDX/svg1/FS4,90,,,
pcyyyxa1,,99,,,,/appli/rman/CDX/svg1/FS5,90,,,
pcyyyxa1,,99,,,,/appli/rman/CDX/svg1/FS6,90,,,
pcyyyxa1,,99,,,,/appli/ssie7,85,,,
pcyyyxa1,,90,,,,/cloudctl/oma/12.1.0/agent12c,90,,,
pcyyyxa1,,99,,,,/controlm/agt_8.0.00,85,,,
pcyyyxa1,,99,,,,/controlm/agt_8.0.00/ctm/sysout,85,,,
pcyyyxa1,,90,,,,/data/in,90,,,
pcyyyxa1,,90,,,,/data/out,90,,,
pcyyyxa1,,99,,,,/dump,85,,,
pcyyyxa1,,99,,,,/felix_elastic_logs,95,,,
pcyyyxa1,,99,,,,/home,95,,,
pcyyyxa1,,90,,,,/home/cissys,90,,,
pcyyyxa1,,90,,,,/home/mersi,90,,,
pcyyyxa1,,90,,,,/home/oracle,90,,,
pcyyyxa1,,90,,,,/home/scadmin,90,,,
pcyyyxa1,,90,,,,/home/w3user,90,,,
pcyyyxa1,,90,,,,/home/webadm,90,,,
pcyyyxa1,,99,,,,/legato,90,,,
pcyyyxa1,,90,,,,/log,90,,,
pcyyyxa1,,90,,,,/log/CCB,90,,,
pcyyyxa1,,90,,,,/log/FLX,90,,,
pcyyyxa1,,90,,,,/log/cft,90,,,
pcyyyxa1,,99,,,,/logiciels/pcent101,85,,,
pcyyyxa1,,99,,,,/logiciels/weblogic,95,,,
pcyyyxa1,,99,,,,/logiciels/weblogic_12.1,85,,,
pcyyyxa1,,99,,,,/mersi3,90,,,
pcyyyxa1,,99,,,,/opt,85,,,
pcyyyxa1,,90,,,,/oracle/diag,90,,,
pcyyyxa1,,99,,,,/oracle/oradb/12.1.0,95,,,
pcyyyxa1,,99,,,,/outillage,85,,,
pcyyyxa1,,99,,,,/outillage/oi2centagent,85,,,
pcyyyxa1,,99,,,,/outillage/patrol,85,,,
pcyyyxa1,,90,,,,/proftpd,90,,,
pcyyyxa1,,90,,,,/sauvebase/INFFLX,90,,,
pcyyyxa1,,90,,,,/sauvebase/app-CDX,90,,,
pcyyyxa1,,99,,,,/sauvebase_Als,90,,,
pcyyyxa1,,99,,,,/ssie7,85,,,
pcyyyxa1,,90,,,,/teledist,90,,,
pcyyyxa1,,99,,,,/tivoli/lcf,95,,,
pcyyyxa1,,99,,,,/tmp,95,,,
pcyyyxa1,,90,,,,/tmp_app/FLX,90,,,
pcyyyxa1,,99,,,,/usr,95,,,
pcyyyxa1,,90,,,,/usr/HORCM,90,,,
pcyyyxa1,,99,,,,/var,85,,,
pcyyyxa1,,99,,,,/var/cores,85,,,
pcyyyxa1,,99,,,,/var/outillage,85,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,2:2,,,,,2:2,,,
pcyyyxa1,,1:49,,,,,1:49,,,
pcyyyxa1,,1:1,,,,,1:1,,,
pcyyyxa1,,1:1,,,,,1:1,,,
pcyyyxa1,,1:1,,,,,1:1,,,
pcyyyxa1,,1:1,,,,,1:1,,,
pcyyyxa1,,1:100,,,,,1:100,,,
pcyyyxa1,,1:,,,,,1:,,,
pcyyyxa1,,1:,,,,,1:,,,
pcyyyxa1,,1:,,,,,1:,,,
pcyyyxa1,,1:1,,,,,:,,,
pcyyyxa1,,1:1,,,,,:,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1,,1:1,,,,,1:1,,,
pcyyyxa1,,1:,,,,,1:,,,
pcyyyxa1,,1:,,,,,1:,,,
pcyyyxa1,,1:,,,,,1:,,,
pcyyyxa1,,150,,,,,80,,,
pcyyyxa1,,,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,5000,,,,,1000,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,95,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,95,,,
pcyyyxa1_db_oracle_INFFLX,,95,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,95,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,95,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,90,,,,,80,,,
pcyyyxa1_db_oracle_INFFLX,,95,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,95,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,95,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,95,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,,,,
pcyyyxa1_db_oracle_INFFLX,,,,,,,,,,
pcyyyxa1_db_oracle_cdx,,,,,,,,,,
pcyyyxa1_db_oracle_cdx,,5000,,,,,1000,,,
pcyyyxa1_db_oracle_cdx,,,,,,,,,,
pcyyyxa1_db_oracle_cdx,,,,,,,,,,
pcyyyxa1_db_oracle_cdx,,,,,,,95,,,
pcyyyxa1_db_oracle_cdx,,,,,,,95,,,
pcyyyxa1_db_oracle_cdx,,95,,,,,,,,
pcyyyxa1_db_oracle_cdx,,95,,,,,,,,
pcyyyxa1_db_oracle_cdx,,95,,,,,,,,
pcyyyxa1_db_oracle_cdx,,95,,,,,,,,
pcyyyxa1_db_oracle_cdx,,95,,,,,,,,
pcyyyxa1_db_oracle_cdx,,95,,,,,,,,
pcyyyxa1_db_oracle_cdx,,95,,,,,,,,
